latitude,longitude,crime_category,year,arrest
41.752736035,-87.565040539,Property,2023,False
41.756734991,-87.565117456,Other,2022,False
41.774967846,-87.605113138,Property,2019,True
41.936394231,-87.719412249,Quality-of-Life,2022,False
41.849135577,-87.717366078,Other,2022,False
41.866578077,-87.624134464,Property,2020,False
41.952161085,-87.772786882,Property,2023,False
41.977225127,-87.655010442,Violent,2024,False
41.739148808,-87.642825263,Violent,2021,False
41.895275976,-87.659448418,Property,2020,False
41.908452786,-87.765880756,Property,2022,False
41.704476605,-87.646408011,Violent,2024,False
41.993790014,-87.7129016,Property,2019,False
41.886136329,-87.668163684,Property,2024,False
41.950356301,-87.814427512,Property,2020,False
41.996337985,-87.708094452,Property,2019,False
41.695823004,-87.612242314,Other,2023,False
41.721627204,-87.624485177,Property,2023,False
41.895420644,-87.720539406,Violent,2021,False
41.790866744,-87.591581717,Violent,2020,False
41.895558271,-87.705879229,Quality-of-Life,2021,True
41.774939218,-87.682170861,Property,2020,False
41.740230974,-87.693220833,Violent,2025,False
41.915990756,-87.687370839,Property,2019,False
41.831709027,-87.616975384,Property,2023,False
41.744904445,-87.602580093,Property,2023,False
41.764493905,-87.695780161,Violent,2019,False
41.745702038,-87.550353166,Violent,2019,True
41.79311024,-87.660919367,Quality-of-Life,2019,True
41.756640447,-87.663590843,Property,2020,False
41.961883047,-87.647286497,Property,2023,False
41.774144018,-87.597277144,Violent,2021,False
41.897914744,-87.665822908,Other,2019,False
41.924902436,-87.766025313,Violent,2019,False
41.851487667,-87.728776988,Violent,2019,True
41.940283875,-87.819055841,Property,2023,False
41.975168795,-87.891664527,Violent,2019,False
41.720674172,-87.572858445,Property,2022,False
41.934220648,-87.750448097,Other,2025,False
41.901007188,-87.752068973,Violent,2021,False
42.019399237,-87.675049485,Property,2024,True
41.737807179,-87.688701574,Other,2022,True
41.803096611,-87.733244554,Quality-of-Life,2022,False
41.897887668,-87.628232605,Property,2021,False
41.887084037,-87.651018015,Property,2022,False
41.912552936,-87.752757805,Property,2025,False
41.93467909,-87.636706827,Violent,2023,False
41.941799078,-87.706480988,Other,2019,False
41.722351013,-87.65297241,Property,2023,False
41.8280754,-87.624904486,Violent,2020,False
41.764608158,-87.641529674,Violent,2022,False
41.880861488,-87.679080567,Property,2022,False
41.897762321,-87.71150689,Violent,2019,False
41.9764212,-87.904976266,Other,2023,False
41.793977524,-87.643348231,Other,2020,False
41.850055584,-87.697350039,Violent,2019,False
41.775926722,-87.728790564,Property,2022,False
41.894814486,-87.768223626,Property,2024,False
41.949183885,-87.643794418,Violent,2020,False
41.939905846,-87.654410045,Property,2020,False
41.996995031,-87.655598832,Violent,2021,False
41.939278966,-87.639519964,Other,2019,False
41.856637407,-87.636978116,Property,2022,False
41.750756859,-87.60153158,Property,2021,False
41.873905286,-87.758119625,Property,2023,False
41.777626917,-87.610740053,Quality-of-Life,2021,True
41.869527301,-87.639268759,Property,2019,True
41.868316374,-87.627445222,Property,2020,False
41.808187634,-87.683866331,Violent,2023,False
41.729618252,-87.551244573,Property,2023,False
41.944510769,-87.650729517,Violent,2021,False
41.778512133,-87.693375564,Property,2019,False
41.850793209,-87.705223116,Property,2019,False
41.707535018,-87.600839053,Quality-of-Life,2023,True
41.779175695,-87.689347004,Violent,2024,False
41.743826264,-87.551757398,Violent,2022,False
41.842695834,-87.61721984,Property,2022,False
41.74042153,-87.553916542,Violent,2020,False
41.936665363,-87.668554022,Other,2022,False
41.797659612,-87.606297575,Violent,2024,False
41.749723609,-87.624509646,Property,2022,False
41.861699337,-87.722605232,Violent,2023,False
41.718595324,-87.566864857,Violent,2021,False
41.758778765,-87.584965561,Property,2021,False
41.758119774,-87.631883118,Quality-of-Life,2020,True
41.999929301,-87.700929441,Other,2019,False
41.889976288,-87.634559455,Property,2024,False
41.675918936,-87.647304757,Quality-of-Life,2022,True
41.941985431,-87.825250342,Other,2024,False
41.751522022,-87.665897874,Violent,2020,False
41.854578263,-87.712420902,Violent,2023,False
41.88233367,-87.627841791,Property,2023,False
41.905356713,-87.727626174,Property,2022,False
41.899101647,-87.717132232,Property,2020,False
41.90831752,-87.746073287,Property,2023,False
41.694230841,-87.667658524,Property,2024,False
41.772447442,-87.646365137,Quality-of-Life,2020,True
41.875286501,-87.724223679,Property,2019,False
41.699284521,-87.634152358,Property,2021,False
41.694894609,-87.536492033,Property,2024,False
41.754998378,-87.667199565,Property,2020,False
41.851815095,-87.701906021,Property,2019,False
41.753087441,-87.563830618,Other,2020,False
41.880745357,-87.724326068,Property,2020,False
41.883475491,-87.627876969,Violent,2021,False
41.882179244,-87.680135738,Property,2023,False
41.864035852,-87.659042335,Other,2024,False
41.929013312,-87.799805351,Violent,2021,False
41.916246686,-87.686523201,Quality-of-Life,2023,False
41.857869107,-87.661783147,Violent,2024,False
41.89972788,-87.666156654,Property,2024,False
41.82387954,-87.613448828,Property,2023,False
42.00711743,-87.670006581,Violent,2023,False
41.749880266,-87.663426578,Property,2020,True
41.910155838,-87.766765759,Other,2019,False
41.976762981,-87.900983721,Property,2019,True
41.796248561,-87.684096904,Property,2021,False
41.922447448,-87.696620626,Property,2020,False
41.973531502,-87.687863553,Other,2021,False
41.774933661,-87.782343161,Property,2022,False
41.906976793,-87.72521565,Quality-of-Life,2020,True
41.729170867,-87.551235346,Violent,2023,False
41.797538646,-87.590393573,Property,2022,False
41.814706817,-87.691951556,Quality-of-Life,2024,True
41.807051705,-87.616527566,Property,2023,False
41.97551745,-87.729569215,Violent,2021,False
41.894563504,-87.622745105,Other,2022,False
41.909055097,-87.719200358,Violent,2021,False
41.900672606,-87.663920819,Violent,2019,True
41.762001544,-87.68928784,Violent,2024,True
41.861622206,-87.646755054,Violent,2021,False
41.683422562,-87.629253785,Violent,2020,False
41.955519057,-87.6797109,Property,2024,False
41.744911962,-87.605060787,Violent,2019,True
41.80051528,-87.72613159,Property,2020,False
41.834103926,-87.685211615,Violent,2019,False
41.88428199,-87.662634028,Property,2024,False
41.851015522,-87.705228282,Other,2019,False
41.88447161,-87.632801633,Property,2023,False
41.801241813,-87.673744256,Violent,2022,False
41.931481628,-87.750392184,Violent,2020,False
41.921463508,-87.682645401,Property,2023,False
41.788983904,-87.591541086,Property,2022,False
41.86685979,-87.667526481,Property,2023,False
41.939012917,-87.766514067,Property,2020,False
41.802656712,-87.614984788,Violent,2020,False
41.884851316,-87.755230451,Quality-of-Life,2024,False
41.827931127,-87.605775374,Property,2024,False
41.904404829,-87.757023082,Property,2021,False
41.909407737,-87.76310227,Other,2021,False
41.748484317,-87.667358526,Violent,2020,True
42.005775377,-87.698616128,Property,2023,False
41.905298773,-87.638411237,Quality-of-Life,2024,True
41.774926896,-87.607749512,Other,2023,False
41.905245026,-87.6345289,Property,2023,False
41.977017622,-87.692447486,Property,2019,False
41.956875902,-87.797554615,Property,2021,False
41.851672339,-87.695440063,Property,2023,False
41.789734575,-87.671757416,Violent,2022,False
41.778052146,-87.601613632,Property,2022,False
41.894945791,-87.754911705,Violent,2024,False
41.821139392,-87.614983694,Property,2025,False
42.008396261,-87.673823615,Violent,2025,False
41.996748312,-87.782861952,Violent,2024,False
41.881203182,-87.647342333,Property,2022,True
41.976083984,-87.649995274,Property,2023,False
41.772857712,-87.69810955,Property,2019,False
41.904370109,-87.631460067,Violent,2024,False
41.802831898,-87.59671417,Property,2024,False
41.860171476,-87.714022396,Violent,2023,False
41.917346904,-87.782802648,Property,2025,False
41.929743818,-87.684273777,Property,2023,True
41.883500187,-87.627876698,Property,2019,True
41.671530159,-87.627271455,Property,2019,False
41.853947709,-87.666045352,Other,2022,False
41.793280756,-87.651207026,Violent,2023,True
41.787596769,-87.698506758,Violent,2021,True
41.703017671,-87.622217763,Violent,2019,False
41.980633347,-87.662469751,Other,2019,False
41.69777395,-87.608708956,Quality-of-Life,2022,True
41.915321526,-87.728241064,Other,2021,False
41.760625129,-87.649144902,Other,2022,False
41.721192404,-87.66410192,Property,2023,False
41.819581187,-87.701954973,Property,2024,False
41.902230846,-87.757461395,Quality-of-Life,2024,True
41.797106595,-87.669528868,Property,2020,False
41.761926845,-87.589671928,Quality-of-Life,2024,False
41.825052751,-87.603668973,Quality-of-Life,2019,True
41.752085836,-87.73539472,Property,2019,False
41.775247024,-87.664101191,Violent,2022,False
41.942351064,-87.649344776,Property,2019,False
41.691611942,-87.658579751,Property,2022,False
41.764388024,-87.640065846,Other,2021,False
41.885112119,-87.624484053,Property,2021,False
41.932399456,-87.71598127,Violent,2023,False
41.952503032,-87.6663271,Other,2022,False
41.895505083,-87.71174182,Violent,2019,True
41.854954649,-87.730007045,Violent,2021,False
41.847842237,-87.698572133,Property,2023,False
41.917675506,-87.716784566,Quality-of-Life,2019,False
41.912211873,-87.731290411,Other,2020,False
41.687119881,-87.679542525,Other,2024,False
41.867784669,-87.710585929,Violent,2023,False
41.756707398,-87.566327248,Quality-of-Life,2020,False
41.927685698,-87.648839991,Property,2024,False
41.885772584,-87.761098022,Property,2019,False
41.85143391,-87.73212862,Quality-of-Life,2019,True
41.823176544,-87.619972548,Other,2020,True
41.939720753,-87.666846255,Violent,2021,False
41.961336068,-87.64989918,Other,2024,False
41.968856027,-87.713375273,Violent,2019,False
41.770251578,-87.625053521,Property,2024,False
41.755633717,-87.644173224,Property,2019,True
41.750206491,-87.675238106,Other,2019,True
41.939905846,-87.654410045,Property,2025,False
41.793045993,-87.702321801,Property,2024,False
41.991876101,-87.680519861,Property,2021,False
41.976814727,-87.659880317,Property,2020,False
41.743061702,-87.664076413,Violent,2020,False
41.94670237,-87.656117076,Property,2021,False
41.937159495,-87.789556677,Property,2022,False
41.939550596,-87.646816558,Property,2019,False
41.77878723,-87.67984416,Property,2021,False
41.975338976,-87.665625498,Other,2020,False
41.972826111,-87.706158459,Other,2023,False
41.750702661,-87.612493314,Violent,2021,False
41.893747724,-87.756780991,Property,2019,False
41.801712698,-87.595076567,Property,2024,False
41.876709653,-87.750989346,Violent,2024,False
41.793507768,-87.703956486,Property,2024,False
41.702327683,-87.559595032,Other,2022,True
41.824675709,-87.617013434,Property,2019,False
41.721439376,-87.614131833,Violent,2019,False
41.823814476,-87.618409866,Other,2024,False
41.814055292,-87.635726457,Property,2022,False
41.849906969,-87.678232581,Other,2019,True
41.724735027,-87.610589374,Violent,2020,False
41.955730458,-87.708815048,Violent,2022,False
41.791561748,-87.782996532,Violent,2024,False
41.908339553,-87.674281405,Property,2022,False
41.736609839,-87.607569098,Quality-of-Life,2025,True
41.891199446,-87.624137626,Property,2019,False
41.677661758,-87.652872258,Property,2019,False
41.924858358,-87.691955561,Violent,2024,False
41.823861677,-87.614978947,Quality-of-Life,2025,True
41.929743818,-87.684273777,Property,2022,False
41.737733086,-87.601210469,Property,2020,False
41.792936194,-87.749008923,Property,2024,False
41.83539637,-87.651075581,Violent,2022,False
41.700345994,-87.560775928,Violent,2020,False
41.7758532,-87.755568765,Other,2021,False
41.901312537,-87.753300437,Property,2025,False
41.772603973,-87.610598471,Violent,2019,False
41.851442887,-87.731746808,Violent,2019,False
41.751570998,-87.663467634,Violent,2021,False
41.749153399,-87.684047611,Property,2020,False
41.881197451,-87.76653692,Violent,2023,False
41.942987835,-87.6493637,Property,2024,False
41.685180281,-87.62411657,Quality-of-Life,2019,True
41.740018673,-87.623447538,Property,2022,False
41.729324897,-87.662874511,Violent,2023,False
41.78719352,-87.696057656,Property,2023,False
42.007921364,-87.66525544,Other,2023,False
41.931389677,-87.757184491,Property,2023,False
41.771425193,-87.665211357,Violent,2022,True
41.790888779,-87.710835724,Other,2019,False
41.800449143,-87.605209794,Property,2024,False
41.678718727,-87.658992657,Other,2024,False
41.896463408,-87.66730356,Violent,2020,False
41.858903078,-87.721600321,Other,2020,True
41.747167184,-87.600220148,Other,2023,False
41.867510271,-87.687242334,Violent,2022,False
41.858413159,-87.724945467,Violent,2023,False
41.899579417,-87.698045315,Property,2022,False
41.942464727,-87.747836802,Property,2024,False
41.761016997,-87.643085679,Violent,2022,False
41.975606477,-87.651839165,Violent,2021,False
41.843962091,-87.623595224,Property,2023,False
41.893089951,-87.682481708,Property,2024,False
41.747146126,-87.585877548,Property,2022,False
41.813025705,-87.61560259,Property,2021,False
41.833139425,-87.615319213,Other,2022,False
41.726026143,-87.582122081,Property,2023,False
41.774506713,-87.596063199,Property,2022,False
41.968379021,-87.71550162,Violent,2024,False
41.879915807,-87.764855414,Property,2022,False
41.854653452,-87.69707691,Violent,2022,False
41.852650208,-87.64612425,Violent,2022,False
41.906383704,-87.647701013,Violent,2021,False
41.798071266,-87.704913039,Property,2022,False
41.939301223,-87.710401471,Other,2020,False
41.855190551,-87.623871195,Violent,2022,False
41.994494429,-87.812667558,Property,2023,False
41.853049061,-87.679180555,Property,2024,False
41.803021877,-87.677888824,Violent,2019,False
41.746777025,-87.582301637,Property,2020,False
41.878792074,-87.67328153,Property,2022,False
41.879733879,-87.771382307,Property,2021,False
41.756430631,-87.561470724,Violent,2022,True
41.939923405,-87.668667203,Property,2019,True
41.884493832,-87.627021129,Property,2021,False
41.92692424,-87.732967444,Violent,2022,False
41.768741096,-87.590546321,Quality-of-Life,2024,False
41.751045556,-87.56258335,Property,2023,False
41.781850333,-87.599476895,Property,2022,False
41.945866711,-87.659140127,Other,2019,False
41.771742743,-87.638703592,Property,2020,False
41.741820567,-87.567299568,Other,2019,False
41.735857166,-87.624152861,Property,2022,False
41.8654647,-87.706856419,Quality-of-Life,2020,True
41.794061805,-87.662676999,Violent,2019,False
41.875457866,-87.710129573,Violent,2024,True
41.929432797,-87.659812992,Property,2024,False
41.776495477,-87.682213778,Other,2020,False
41.755165923,-87.649012307,Violent,2019,False
41.963689456,-87.711995053,Other,2024,False
41.936335635,-87.650710119,Property,2023,False
41.884493832,-87.627021129,Property,2023,True
41.885888079,-87.627942238,Violent,2023,False
41.731198857,-87.563417816,Violent,2021,False
41.691671148,-87.623756029,Violent,2021,False
41.695275748,-87.626638329,Property,2022,False
41.881665862,-87.754264003,Violent,2025,False
41.963070794,-87.655984213,Property,2022,False
41.711051571,-87.569393667,Other,2022,False
41.864278809,-87.659759334,Other,2020,False
41.737878596,-87.581668867,Property,2024,False
41.896375946,-87.6242787,Property,2019,False
41.788376004,-87.663209288,Violent,2021,False
41.744498804,-87.710272662,Property,2024,False
41.755094217,-87.652648704,Violent,2022,False
41.714636489,-87.5658131,Property,2019,False
41.722227067,-87.662699211,Violent,2023,False
41.977348841,-87.657840936,Violent,2021,False
41.87525517,-87.726599643,Quality-of-Life,2020,True
41.652688118,-87.538670031,Property,2021,False
41.925347299,-87.655725621,Property,2020,False
41.72803589,-87.666789453,Property,2022,False
41.872332627,-87.679608149,Other,2020,False
41.861747467,-87.711628352,Violent,2020,False
41.777740745,-87.631760999,Property,2025,False
41.765082356,-87.59513743,Property,2020,False
41.936079596,-87.747968715,Other,2024,False
41.843018406,-87.615700548,Property,2022,False
41.910230759,-87.649482058,Property,2024,False
41.90375986,-87.640327096,Property,2020,False
41.881722193,-87.624356274,Property,2021,False
41.805163581,-87.606473158,Other,2024,False
41.754126154,-87.597982339,Property,2020,False
41.940633397,-87.748191708,Property,2023,False
41.943394055,-87.735929974,Violent,2024,False
41.874441638,-87.720681099,Quality-of-Life,2019,True
41.773330632,-87.713854005,Property,2024,False
41.939864617,-87.657189173,Property,2019,False
41.793841228,-87.651776828,Violent,2023,False
41.739669366,-87.604907509,Violent,2025,False
41.928393095,-87.68953517,Property,2019,False
41.791220341,-87.688848758,Violent,2019,False
41.774533881,-87.689620736,Property,2023,False
41.894975368,-87.749368958,Property,2021,False
41.7211947,-87.664024973,Property,2024,True
41.877391301,-87.700365464,Violent,2023,False
41.895558372,-87.705897593,Property,2023,False
41.85384608,-87.715063469,Property,2019,False
41.911343842,-87.63471588,Property,2020,True
41.975267479,-87.753475707,Violent,2023,False
41.788987036,-87.74147999,Property,2023,False
41.884949609,-87.713566488,Quality-of-Life,2019,True
41.740789609,-87.651044671,Property,2023,False
41.680481664,-87.540099953,Property,2022,False
41.744873522,-87.605057557,Violent,2025,False
41.879214285,-87.700013319,Quality-of-Life,2021,True
41.796802952,-87.605793832,Violent,2021,False
41.742707257,-87.689455036,Property,2020,False
41.975703157,-87.659851574,Property,2023,False
41.903061956,-87.764539941,Property,2022,False
41.744604389,-87.72175209,Property,2022,False
41.777020075,-87.65200262,Property,2022,False
41.994119598,-87.688063896,Property,2022,False
41.74787068,-87.654879767,Property,2019,False
41.879689031,-87.731654537,Violent,2024,False
41.783809894,-87.619976429,Property,2022,False
41.758253091,-87.561507528,Quality-of-Life,2019,True
41.807628306,-87.714785472,Quality-of-Life,2020,True
41.908818749,-87.679860556,Property,2024,False
41.721299791,-87.656199642,Other,2024,True
41.830763232,-87.607948532,Property,2024,False
41.923953225,-87.76775344,Violent,2021,False
41.967213174,-87.687655234,Violent,2023,False
41.691115616,-87.673775759,Property,2019,False
41.908101134,-87.642131685,Property,2019,False
41.976290414,-87.905227221,Property,2023,False
41.782338838,-87.661845881,Property,2020,False
41.784859224,-87.588145655,Other,2020,False
41.75339121,-87.657035207,Violent,2019,True
41.883208624,-87.686489297,Other,2024,False
41.936017764,-87.752545033,Property,2023,False
41.889016567,-87.650193151,Property,2021,False
41.89751583,-87.628457081,Property,2024,False
41.866260859,-87.718596813,Violent,2023,False
41.682046723,-87.620643931,Violent,2024,False
41.902640911,-87.753332495,Property,2025,False
41.744346944,-87.663289889,Property,2022,False
41.900505589,-87.699285044,Other,2024,False
41.678038836,-87.621786325,Violent,2020,False
41.728611899,-87.629910894,Property,2019,False
41.701937844,-87.560797155,Other,2019,True
41.88485533,-87.650953593,Property,2024,False
41.834690813,-87.613705645,Violent,2019,False
41.947227914,-87.655424114,Property,2023,False
41.77104383,-87.621364283,Violent,2022,False
41.895774559,-87.621552652,Property,2024,False
41.923976215,-87.766294416,Violent,2023,False
41.786538669,-87.685448906,Property,2020,False
41.881828083,-87.643545951,Property,2020,False
41.720950683,-87.681247338,Violent,2021,False
41.945863902,-87.767912706,Violent,2022,True
41.980160867,-87.798804856,Other,2020,False
41.935738494,-87.766399726,Violent,2024,False
41.709906098,-87.618706535,Property,2023,False
41.75089655,-87.627813307,Violent,2019,True
41.871489164,-87.627516791,Property,2023,True
41.846801978,-87.623527134,Violent,2020,False
41.862813779,-87.718541726,Violent,2021,False
41.697047647,-87.630961654,Quality-of-Life,2022,False
41.845611021,-87.723363834,Property,2023,False
41.883475491,-87.627876969,Property,2022,False
41.715680818,-87.643058205,Violent,2021,False
41.869447309,-87.744861466,Quality-of-Life,2023,True
41.897021755,-87.629781141,Violent,2024,True
41.767501554,-87.607862513,Property,2022,False
41.7774036,-87.634979951,Violent,2024,False
41.773343872,-87.653122995,Other,2020,False
41.898009293,-87.717616566,Property,2019,False
41.793860516,-87.684491388,Violent,2021,False
41.74347358,-87.579474663,Property,2021,False
41.9305046,-87.648938479,Property,2020,False
41.752812742,-87.566252678,Property,2021,False
41.802382299,-87.663587841,Quality-of-Life,2024,True
41.701825217,-87.669696797,Violent,2024,False
41.808500903,-87.616562762,Other,2021,False
41.773081187,-87.672533462,Property,2022,False
41.884198945,-87.679160361,Violent,2020,False
41.865194268,-87.660036082,Violent,2024,False
41.927894945,-87.652185523,Property,2019,False
42.006816241,-87.691361098,Property,2020,False
41.778099133,-87.633828531,Violent,2022,False
41.867012314,-87.655600383,Violent,2019,False
41.970751716,-87.769137836,Property,2021,False
41.890897487,-87.705182956,Property,2023,False
41.992935819,-87.700697034,Property,2023,False
41.885739108,-87.745773311,Property,2019,True
41.754592961,-87.741528537,Property,2025,False
41.944421819,-87.645481455,Property,2021,False
41.890609311,-87.647612642,Property,2019,False
41.881140515,-87.71101443,Quality-of-Life,2021,True
41.688176844,-87.643462134,Property,2023,False
41.755388165,-87.634416036,Other,2023,False
41.816676201,-87.614384256,Violent,2019,True
41.911868764,-87.712211319,Violent,2021,True
41.740231473,-87.56727815,Quality-of-Life,2023,False
41.829515499,-87.667931946,Violent,2024,False
41.973337047,-87.653231366,Other,2022,False
41.949099305,-87.650765114,Property,2020,False
41.949107483,-87.650294493,Property,2022,False
41.812610526,-87.723765071,Property,2022,False
41.752121348,-87.64285849,Violent,2024,False
41.774922559,-87.667770648,Violent,2020,False
41.986605232,-87.741926237,Property,2022,False
41.979006297,-87.906463155,Property,2019,False
41.867414944,-87.627231186,Property,2019,True
41.979350849,-87.890208642,Property,2025,True
41.908199625,-87.645738195,Violent,2022,False
41.718731615,-87.53528557,Other,2023,False
41.99004597,-87.658729305,Violent,2022,False
41.777159455,-87.702352906,Violent,2020,False
41.913296074,-87.639874917,Property,2023,False
41.887909196,-87.746190459,Violent,2020,False
41.90715586,-87.689597972,Property,2019,False
41.757742987,-87.554238424,Violent,2020,True
41.793158667,-87.728368301,Property,2025,False
41.951932799,-87.649628345,Property,2022,False
41.807727976,-87.658866528,Violent,2023,False
41.856021413,-87.723628324,Property,2024,True
41.92432784,-87.635794224,Property,2025,False
41.87227988,-87.629365941,Violent,2022,False
41.922153709,-87.766226039,Quality-of-Life,2019,True
41.848989805,-87.625411508,Property,2021,False
41.892904362,-87.614547398,Violent,2022,True
41.859984205,-87.729879008,Violent,2021,False
41.769185486,-87.625732415,Quality-of-Life,2024,True
41.954779234,-87.716618257,Other,2024,False
41.700817821,-87.642645932,Property,2019,False
41.751454694,-87.65255156,Property,2024,False
41.852476468,-87.715021601,Property,2019,False
41.869351266,-87.745398383,Violent,2020,False
41.697285338,-87.635290821,Quality-of-Life,2020,False
41.695289727,-87.638834816,Violent,2023,False
41.793362733,-87.654854955,Violent,2019,False
41.765785763,-87.681955519,Violent,2021,False
41.958406021,-87.717954655,Property,2024,False
41.92510859,-87.752372059,Violent,2022,True
41.79582412,-87.767282431,Violent,2019,False
41.756772166,-87.722175346,Property,2022,False
41.877525675,-87.758263414,Property,2022,False
41.900546929,-87.633632427,Violent,2023,False
41.911907077,-87.680530774,Property,2024,False
41.92298176,-87.738957182,Violent,2020,False
41.77959545,-87.720943105,Other,2019,False
41.924815218,-87.69653094,Property,2019,False
41.909879125,-87.676686601,Property,2023,False
41.752960317,-87.549088551,Violent,2023,False
41.959009912,-87.682164298,Property,2020,False
41.799729952,-87.648461363,Violent,2021,False
41.906730673,-87.671763157,Violent,2022,False
41.874503138,-87.713729843,Quality-of-Life,2022,True
41.840112316,-87.703679836,Quality-of-Life,2020,False
41.953925086,-87.707362142,Violent,2025,False
41.802442557,-87.589951823,Other,2020,False
41.774323037,-87.642910036,Property,2020,False
41.748478385,-87.614900171,Violent,2022,False
41.880110365,-87.773174665,Violent,2022,False
41.863642218,-87.627331436,Violent,2021,False
41.7816147,-87.642010533,Violent,2019,False
41.784029887,-87.699627259,Other,2023,False
41.756055834,-87.647298625,Property,2024,False
41.810693516,-87.683929054,Property,2024,True
41.788725421,-87.719345468,Violent,2024,False
41.822657958,-87.616019667,Property,2020,False
41.908246276,-87.710167117,Property,2022,False
41.869363464,-87.742428042,Quality-of-Life,2020,True
41.891984471,-87.62416567,Property,2022,False
41.927508406,-87.698712717,Property,2023,False
41.972844792,-87.797623062,Property,2020,False
41.906995173,-87.72765477,Property,2024,False
41.852537892,-87.69910932,Quality-of-Life,2021,True
41.877585867,-87.683123746,Other,2019,False
41.960490312,-87.713121792,Violent,2024,False
41.774640959,-87.687185395,Other,2023,False
41.998344945,-87.682591179,Property,2023,False
41.854551872,-87.706551817,Property,2024,False
41.868037461,-87.721366388,Property,2023,False
41.685390327,-87.616393231,Property,2020,True
41.779310196,-87.674350347,Violent,2019,False
41.896538327,-87.672195261,Property,2024,False
41.73081695,-87.567045643,Quality-of-Life,2024,False
41.90596067,-87.680591356,Property,2023,False
41.870550571,-87.626168646,Property,2023,False
41.751325905,-87.552890447,Violent,2019,True
41.753469169,-87.661904991,Violent,2023,False
41.891399332,-87.744476381,Violent,2020,False
41.73271665,-87.554082971,Violent,2019,True
41.788987036,-87.74147999,Violent,2023,False
41.917346904,-87.782802648,Property,2020,False
41.797584699,-87.624165854,Violent,2023,False
41.733228249,-87.54700218,Property,2023,False
41.957478823,-87.780597044,Quality-of-Life,2024,True
41.912103198,-87.744734342,Violent,2025,False
41.973810473,-87.664685321,Property,2019,False
41.895500431,-87.765418768,Violent,2020,False
41.761393963,-87.590869306,Property,2022,False
41.814133279,-87.599357934,Property,2022,False
41.943809131,-87.663929245,Property,2023,True
41.806719776,-87.60650325,Property,2020,False
41.685449868,-87.610564266,Violent,2021,False
41.896637081,-87.68810952,Violent,2019,False
41.749270252,-87.616020044,Violent,2020,False
41.866590703,-87.639227097,Property,2020,False
41.890123156,-87.644789891,Property,2019,True
41.784968903,-87.625448893,Property,2021,False
41.919545634,-87.663143054,Property,2024,False
41.779787684,-87.614400484,Violent,2019,False
41.651431329,-87.527258234,Property,2023,False
41.745940267,-87.715484215,Property,2023,False
41.872771208,-87.677595276,Property,2025,False
41.94659313,-87.784730914,Other,2020,False
41.791074686,-87.621854064,Property,2023,False
41.968815819,-87.674618145,Property,2023,False
41.699507324,-87.712105954,Property,2021,False
41.873968788,-87.625987769,Violent,2023,False
41.913509838,-87.776979245,Property,2020,False
41.989547243,-87.660253739,Violent,2024,False
41.962685154,-87.655738273,Property,2021,False
41.750036801,-87.629475485,Property,2019,False
41.764266355,-87.650451448,Violent,2023,False
41.902351209,-87.672774463,Other,2020,False
41.885487535,-87.726422045,Property,2020,False
41.91046977,-87.751615749,Quality-of-Life,2022,True
41.75733685,-87.63175237,Property,2024,False
41.852867737,-87.630823153,Violent,2019,False
42.012253956,-87.687711368,Violent,2019,False
41.706210358,-87.69929338,Violent,2024,False
41.894945606,-87.754874977,Violent,2022,False
41.656442278,-87.60233312,Violent,2019,False
41.940707864,-87.651288333,Property,2022,False
41.909152038,-87.652675042,Violent,2019,False
41.917802851,-87.73147669,Violent,2020,False
41.902346538,-87.629939417,Property,2022,False
41.872689374,-87.75480032,Property,2020,False
41.740887976,-87.721637125,Violent,2019,False
41.924551086,-87.721127945,Property,2024,False
41.946542477,-87.736084376,Quality-of-Life,2019,True
41.8102408,-87.588951979,Other,2024,True
41.891694878,-87.626155832,Property,2023,True
41.877847257,-87.653389223,Violent,2022,False
41.677661758,-87.652872258,Property,2019,False
41.890779537,-87.634425828,Property,2022,False
41.879297767,-87.725621359,Quality-of-Life,2019,True
41.881668013,-87.654446699,Property,2019,False
41.820281334,-87.613811974,Violent,2021,False
41.889906681,-87.624100509,Property,2024,False
41.868219921,-87.664046556,Property,2019,False
41.974263776,-87.734365483,Violent,2019,False
41.784890469,-87.667407235,Violent,2022,False
41.766259585,-87.665067012,Violent,2021,False
41.798220324,-87.746048994,Violent,2022,True
41.897936055,-87.760743346,Property,2021,False
41.808500903,-87.616562762,Property,2022,False
41.890013771,-87.631705393,Violent,2023,False
42.006760168,-87.661893611,Property,2024,False
41.765356327,-87.673547448,Violent,2021,False
41.779020837,-87.699995547,Violent,2024,False
41.873997618,-87.750848737,Property,2020,True
42.009860479,-87.694973241,Property,2021,False
41.655796679,-87.59621107,Violent,2023,False
41.797414808,-87.584002797,Property,2023,False
41.782305242,-87.66549807,Other,2022,False
41.92510186,-87.671992307,Property,2020,False
41.877858893,-87.652573925,Property,2019,False
41.900775086,-87.626525828,Property,2022,False
41.964863437,-87.652387549,Violent,2022,False
41.898113228,-87.723723978,Violent,2021,False
41.941851339,-87.645623028,Property,2024,False
41.869641852,-87.719636498,Property,2024,False
41.764602959,-87.633421657,Violent,2020,False
41.80859321,-87.665577234,Violent,2025,False
41.90460885,-87.758306972,Property,2021,False
41.651431329,-87.527258234,Violent,2020,False
41.867251542,-87.639594427,Violent,2019,False
41.7964624,-87.583980885,Property,2022,False
41.883748638,-87.73919976,Property,2023,False
